Year,Month,Day,Capital,Max Risk,No of lots,Trade Risk,Entry,Entry Time,Point Risk,Exit,Exit Time,PnL,New Capital
2019,07,04,831497.4999999998,8314.974999999999,2.0,7500.0,11944.6,2019-07-04 09:27:00+05:30,100.0,11941.15,2019-07-04 15:20:00+05:30,-75.0,831422.4999999998
2019,07,05,831422.4999999998,8314.224999999999,2.0,7500.0,11972.7,2019-07-05 09:15:00+05:30,100.0,11869.9,2019-07-05 13:05:00+05:30,-7710.000000000082,823712.4999999997
2019,07,10,823712.4999999997,8237.124999999996,2.0,7500.0,11586.2,2019-07-10 09:42:00+05:30,100.0,11485.7,2019-07-10 12:44:00+05:30,-7537.499999999999,816174.9999999997
2019,07,11,816174.9999999997,8161.749999999996,2.0,7500.0,11561.45,2019-07-11 09:15:00+05:30,100.0,11578.65,2019-07-11 15:20:00+05:30,1642.4999999999727,817817.4999999997
2019,07,12,817817.4999999997,8178.1749999999965,2.0,7500.0,11608.3,2019-07-12 09:15:00+05:30,100.0,11549.8,2019-07-12 15:20:00+05:30,-4301.249999999891,813516.2499999998
2019,07,15,813516.2499999998,8135.162499999998,2.0,7500.0,11614.75,2019-07-15 09:15:00+05:30,100.0,11587.8,2019-07-15 15:20:00+05:30,-1841.2499999999454,811674.9999999998
2019,07,16,811674.9999999998,8116.749999999998,2.0,7500.0,11619.4,2019-07-16 09:39:00+05:30,100.0,11664.25,2019-07-16 15:20:00+05:30,3495.0000000000273,815169.9999999998
2019,07,17,815169.9999999998,8151.699999999998,2.0,7500.0,11690.25,2019-07-17 10:07:00+05:30,100.0,11683.0,2019-07-17 15:20:00+05:30,-487.5,814682.4999999998
2019,07,19,814682.4999999998,8146.824999999998,2.0,7500.0,11639.6,2019-07-19 09:15:00+05:30,100.0,11537.65,2019-07-19 09:50:00+05:30,-7646.250000000054,807036.2499999998
2019,07,23,807036.2499999998,8070.362499999997,2.0,7500.0,11372.25,2019-07-23 09:15:00+05:30,100.0,11326.4,2019-07-23 15:20:00+05:30,-3420.0000000000273,803616.2499999998
2019,07,24,803616.2499999998,8036.162499999998,2.0,7500.0,11357.2,2019-07-24 09:17:00+05:30,100.0,11254.95,2019-07-24 09:58:00+05:30,-7668.75,795947.4999999998
2019,07,25,795947.4999999998,7959.474999999998,2.0,7500.0,11298.1,2019-07-25 09:15:00+05:30,100.0,11253.85,2019-07-25 15:20:00+05:30,-3251.2500000000273,792696.2499999998
2019,07,26,792696.2499999998,7926.962499999998,2.0,7500.0,11290.85,2019-07-26 11:32:00+05:30,100.0,11290.4,2019-07-26 15:20:00+05:30,270.0000000000273,792966.2499999998
2019,07,30,792966.2499999998,7929.662499999998,2.0,7500.0,11222.35,2019-07-30 09:17:00+05:30,100.0,11118.7,2019-07-30 14:36:00+05:30,-7773.749999999974,785192.4999999998
2019,07,31,785192.4999999998,7851.924999999997,2.0,7500.0,11108.95,2019-07-31 14:20:00+05:30,100.0,11116.8,2019-07-31 15:20:00+05:30,1016.2499999999455,786208.7499999998
2019,08,02,786208.7499999998,7862.087499999998,2.0,7500.0,11021.55,2019-08-02 13:54:00+05:30,100.0,10996.9,2019-08-02 15:20:00+05:30,-1398.7499999999727,784809.9999999998
2019,08,06,784809.9999999998,7848.099999999998,2.0,7500.0,10891.45,2019-08-06 09:17:00+05:30,100.0,10934.05,2019-08-06 15:20:00+05:30,3363.749999999891,788173.7499999997
2019,08,07,788173.7499999997,7881.7374999999965,2.0,7500.0,10959.05,2019-08-07 09:47:00+05:30,100.0,10857.05,2019-08-07 15:09:00+05:30,-7650.0,780523.7499999997
2019,08,08,780523.7499999997,7805.2374999999965,2.0,7500.0,10899.2,2019-08-08 09:15:00+05:30,100.0,11039.5,2019-08-08 15:20:00+05:30,10634.999999999945,791158.7499999997
2019,08,09,791158.7499999997,7911.587499999997,2.0,7500.0,11087.9,2019-08-09 09:15:00+05:30,100.0,11109.0,2019-08-09 15:20:00+05:30,1908.7500000000546,793067.4999999997
2019,08,13,793067.4999999997,7930.6749999999965,2.0,7500.0,11139.4,2019-08-13 09:15:00+05:30,100.0,11033.75,2019-08-13 13:15:00+05:30,-7923.749999999974,785143.7499999997
2019,08,14,785143.7499999997,7851.437499999996,2.0,7500.0,11003.25,2019-08-14 09:15:00+05:30,100.0,11024.25,2019-08-14 15:20:00+05:30,1792.4999999999727,786936.2499999997
2019,08,16,786936.2499999997,7869.3624999999965,2.0,7500.0,11043.65,2019-08-16 09:15:00+05:30,100.0,10941.05,2019-08-16 09:16:00+05:30,-7695.000000000026,779241.2499999997
2019,08,16,779241.2499999997,7792.412499999997,2.0,7500.0,11045.0,2019-08-16 12:09:00+05:30,100.0,11040.7,2019-08-16 15:20:00+05:30,-153.74999999994543,779087.4999999997
2019,08,19,779087.4999999997,7790.874999999996,2.0,7500.0,11094.8,2019-08-19 09:15:00+05:30,100.0,11050.6,2019-08-19 15:20:00+05:30,-3202.499999999918,775884.9999999998
2019,08,23,775884.9999999998,7758.849999999998,2.0,7500.0,10763.3,2019-08-23 10:30:00+05:30,100.0,10824.65,2019-08-23 15:20:00+05:30,4732.500000000027,780617.4999999998
2019,08,26,780617.4999999998,7806.174999999997,2.0,7500.0,11000.3,2019-08-26 09:15:00+05:30,100.0,10894.55,2019-08-26 09:23:00+05:30,-7931.250000000001,772686.2499999998
2019,08,26,772686.2499999998,7726.862499999997,2.0,7500.0,10903.9,2019-08-26 09:24:00+05:30,100.0,10795.35,2019-08-26 09:47:00+05:30,-8141.249999999946,764544.9999999998
2019,08,26,764544.9999999998,7645.449999999998,2.0,7500.0,10869.8,2019-08-26 11:33:00+05:30,100.0,11063.45,2019-08-26 15:20:00+05:30,14685.000000000082,779229.9999999999
2019,08,27,779229.9999999999,7792.299999999999,2.0,7500.0,11106.55,2019-08-27 09:15:00+05:30,100.0,11108.4,2019-08-27 15:20:00+05:30,251.25000000002728,779481.2499999999
2019,08,30,779481.2499999999,7794.812499999999,2.0,7500.0,10996.35,2019-08-30 09:15:00+05:30,100.0,10894.7,2019-08-30 11:19:00+05:30,-7623.749999999973,771857.4999999999
2019,08,30,771857.4999999999,7718.574999999999,2.0,7500.0,10989.85,2019-08-30 14:28:00+05:30,100.0,11034.65,2019-08-30 15:20:00+05:30,3453.7499999999454,775311.2499999999
2019,09,04,775311.2499999999,7753.112499999999,2.0,7500.0,10810.5,2019-09-04 09:16:00+05:30,100.0,10841.35,2019-09-04 15:20:00+05:30,2497.4999999999454,777808.7499999999
2019,09,05,777808.7499999999,7778.087499999999,2.0,7500.0,10884.1,2019-09-05 09:15:00+05:30,100.0,10852.25,2019-09-05 15:20:00+05:30,-2257.5000000000273,775551.2499999999
2019,09,06,775551.2499999999,7755.512499999999,2.0,7500.0,10883.8,2019-09-06 09:15:00+05:30,100.0,10944.75,2019-09-06 15:20:00+05:30,4743.75,780294.9999999999
2019,09,09,780294.9999999999,7802.949999999999,2.0,7500.0,10969.4,2019-09-09 10:06:00+05:30,100.0,11001.95,2019-09-09 15:20:00+05:30,2460.000000000082,782755.0
2019,09,11,782755.0,7827.55,2.0,7500.0,11034.0,2019-09-11 09:15:00+05:30,100.0,11029.55,2019-09-11 15:20:00+05:30,-26.250000000027285,782728.75
2019,09,12,782728.75,7827.2875,2.0,7500.0,11058.3,2019-09-12 09:15:00+05:30,100.0,10977.9,2019-09-12 15:20:00+05:30,-5891.249999999945,776837.5
2019,09,13,776837.5,7768.375,2.0,7500.0,11015.95,2019-09-13 09:20:00+05:30,100.0,11075.85,2019-09-13 15:20:00+05:30,4841.249999999945,781678.75
2019,09,18,781678.75,7816.7875,2.0,7500.0,10872.8,2019-09-18 09:15:00+05:30,100.0,10831.5,2019-09-18 15:20:00+05:30,-2782.499999999891,778896.2500000001
2019,09,20,778896.2500000001,7788.9625000000015,2.0,7500.0,10746.8,2019-09-20 09:15:00+05:30,100.0,11260.7,2019-09-20 15:20:00+05:30,38625.0,817521.2500000001
2019,09,23,817521.2500000001,8175.2125000000015,2.0,7500.0,11542.7,2019-09-23 09:15:00+05:30,100.0,11606.0,2019-09-23 15:20:00+05:30,4841.249999999945,822362.5000000001
2019,09,24,822362.5000000001,8223.625000000002,2.0,7500.0,11636.5,2019-09-24 09:20:00+05:30,100.0,11582.3,2019-09-24 15:20:00+05:30,-4065.0000000000546,818297.5000000001
2019,09,26,818297.5000000001,8182.975000000001,2.0,7500.0,11469.85,2019-09-26 09:15:00+05:30,100.0,11568.65,2019-09-26 15:20:00+05:30,7545.000000000026,825842.5000000001
2019,10,01,825842.5000000001,8258.425000000001,2.0,7500.0,11515.4,2019-10-01 09:15:00+05:30,100.0,11414.6,2019-10-01 10:07:00+05:30,-7559.999999999945,818282.5000000001
2019,10,01,818282.5000000001,8182.825000000002,2.0,7500.0,11508.05,2019-10-01 10:47:00+05:30,100.0,11396.7,2019-10-01 13:35:00+05:30,-8351.24999999989,809931.2500000002
2019,10,04,809931.2500000002,8099.312500000003,2.0,7500.0,11388.45,2019-10-04 09:15:00+05:30,100.0,11284.4,2019-10-04 11:57:00+05:30,-7803.750000000082,802127.5000000001
2019,10,07,802127.5000000001,8021.2750000000015,2.0,7500.0,11196.2,2019-10-07 09:15:00+05:30,100.0,11120.9,2019-10-07 15:20:00+05:30,-5572.500000000082,796555.0
2019,10,09,796555.0,7965.55,2.0,7500.0,11152.95,2019-10-09 09:15:00+05:30,100.0,11312.6,2019-10-09 15:20:00+05:30,12000.0,808555.0
2019,10,11,808555.0,8085.55,2.0,7500.0,11282.9,2019-10-11 09:15:00+05:30,100.0,11300.45,2019-10-11 15:20:00+05:30,1683.7500000000546,810238.75
2019,10,14,810238.75,8102.3875,2.0,7500.0,11335.9,2019-10-14 09:15:00+05:30,100.0,11328.7,2019-10-14 15:20:00+05:30,-509.9999999999454,809728.75
2019,10,15,809728.75,8097.2875,2.0,7500.0,11360.85,2019-10-15 09:15:00+05:30,100.0,11424.4,2019-10-15 15:20:00+05:30,4957.500000000027,814686.25
2019,10,16,814686.25,8146.8625,2.0,7500.0,11464.95,2019-10-16 09:15:00+05:30,100.0,11466.45,2019-10-16 15:20:00+05:30,146.24999999991815,814832.4999999999
2019,10,17,814832.4999999999,8148.324999999999,2.0,7500.0,11505.75,2019-10-17 12:59:00+05:30,100.0,11581.35,2019-10-17 15:20:00+05:30,5883.750000000055,820716.2499999999
2019,10,18,820716.2499999999,8207.162499999999,2.0,7500.0,11613.35,2019-10-18 09:33:00+05:30,100.0,11655.5,2019-10-18 15:20:00+05:30,3213.7500000000273,823929.9999999999
2019,10,22,823929.9999999999,8239.3,2.0,7500.0,11694.5,2019-10-22 09:24:00+05:30,100.0,11594.2,2019-10-22 13:50:00+05:30,-7522.499999999946,816407.4999999999
2019,10,23,816407.4999999999,8164.074999999999,2.0,7500.0,11623.15,2019-10-23 10:09:00+05:30,100.0,11606.5,2019-10-23 15:20:00+05:30,-1154.9999999999727,815252.4999999999
2019,10,24,815252.4999999999,8152.524999999999,2.0,7500.0,11661.65,2019-10-24 09:15:00+05:30,100.0,11549.55,2019-10-24 13:21:00+05:30,-8407.500000000027,806844.9999999999
2019,10,25,806844.9999999999,8068.449999999999,2.0,7500.0,11646.15,2019-10-25 09:15:00+05:30,100.0,11542.15,2019-10-25 12:41:00+05:30,-7800.0,799044.9999999999
2019,10,25,799044.9999999999,7990.449999999999,2.0,7500.0,11615.15,2019-10-25 14:39:00+05:30,100.0,11577.85,2019-10-25 15:20:00+05:30,-2309.9999999999454,796734.9999999999
2019,10,29,796734.9999999999,7967.349999999999,2.0,7500.0,11643.95,2019-10-29 09:15:00+05:30,100.0,11783.2,2019-10-29 15:20:00+05:30,10709.999999999945,807444.9999999999
2019,10,30,807444.9999999999,8074.449999999999,2.0,7500.0,11883.9,2019-10-30 09:15:00+05:30,100.0,11847.3,2019-10-30 15:20:00+05:30,-2733.749999999918,804711.25
2019,10,31,804711.25,8047.1125,2.0,7500.0,11890.45,2019-10-31 09:15:00+05:30,100.0,11872.2,2019-10-31 15:20:00+05:30,-1335.0000000000819,803376.2499999999
2019,11,01,803376.2499999999,8033.762499999999,2.0,7500.0,11911.2,2019-11-01 09:25:00+05:30,100.0,11890.65,2019-11-01 15:20:00+05:30,-1241.2500000000819,802134.9999999998
2019,11,04,802134.9999999998,8021.349999999998,2.0,7500.0,11944.85,2019-11-04 09:15:00+05:30,100.0,11935.55,2019-11-04 15:20:00+05:30,-506.25000000000006,801628.7499999998
2019,11,05,801628.7499999998,8016.287499999998,2.0,7500.0,11978.8,2019-11-05 09:15:00+05:30,100.0,11873.55,2019-11-05 13:10:00+05:30,-7893.75,793734.9999999998
2019,11,06,793734.9999999998,7937.349999999998,2.0,7500.0,11950.0,2019-11-06 11:44:00+05:30,100.0,11958.8,2019-11-06 15:20:00+05:30,941.2499999999454,794676.2499999998
2019,11,07,794676.2499999998,7946.762499999998,2.0,7500.0,12021.1,2019-11-07 09:15:00+05:30,100.0,12011.7,2019-11-07 15:20:00+05:30,-626.2500000000273,794049.9999999998
2019,11,13,794049.9999999998,7940.499999999998,2.0,7500.0,11946.25,2019-11-13 09:35:00+05:30,100.0,11844.0,2019-11-13 14:50:00+05:30,-7668.75,786381.2499999998
2019,11,14,786381.2499999998,7863.812499999998,2.0,7500.0,11867.85,2019-11-14 11:01:00+05:30,100.0,11868.3,2019-11-14 15:20:00+05:30,262.5,786643.7499999998
2019,11,15,786643.7499999998,7866.437499999998,2.0,7500.0,11904.2,2019-11-15 09:15:00+05:30,100.0,11884.1,2019-11-15 15:20:00+05:30,-1432.5000000000273,785211.2499999998
2019,11,18,785211.2499999998,7852.112499999997,2.0,7500.0,11929.1,2019-11-18 09:15:00+05:30,100.0,11882.2,2019-11-18 15:20:00+05:30,-3393.75,781817.4999999998
2019,11,19,781817.4999999998,7818.174999999997,2.0,7500.0,11924.45,2019-11-19 09:15:00+05:30,100.0,11950.6,2019-11-19 15:20:00+05:30,1961.2499999999725,783778.7499999998
2019,11,20,783778.7499999998,7837.787499999998,2.0,7500.0,12004.75,2019-11-20 09:15:00+05:30,100.0,11993.0,2019-11-20 15:20:00+05:30,-656.25,783122.4999999998
2019,11,21,783122.4999999998,7831.224999999998,2.0,7500.0,12025.65,2019-11-21 09:15:00+05:30,100.0,11966.9,2019-11-21 15:20:00+05:30,-4136.249999999973,778986.2499999998
2019,11,25,778986.2499999998,7789.862499999997,2.0,7500.0,11950.8,2019-11-25 09:17:00+05:30,100.0,12076.0,2019-11-25 15:20:00+05:30,9461.25000000011,788447.4999999999
2019,11,26,788447.4999999999,7884.474999999999,2.0,7500.0,12110.2,2019-11-26 09:15:00+05:30,100.0,12006.8,2019-11-26 14:41:00+05:30,-7755.000000000108,780692.4999999998
2019,11,27,780692.4999999998,7806.924999999997,2.0,7500.0,12078.5,2019-11-27 09:15:00+05:30,100.0,12105.55,2019-11-27 15:20:00+05:30,2066.2499999999454,782758.7499999998
2019,11,28,782758.7499999998,7827.587499999998,2.0,7500.0,12143.65,2019-11-28 12:05:00+05:30,100.0,12150.85,2019-11-28 15:20:00+05:30,645.0000000000273,783403.7499999998
2019,12,02,783403.7499999998,7834.037499999998,2.0,7500.0,12137.05,2019-12-02 09:15:00+05:30,100.0,12033.45,2019-12-02 10:40:00+05:30,-7769.99999999989,775633.7499999999
2019,12,05,775633.7499999999,7756.337499999999,2.0,7500.0,12071.25,2019-12-05 09:15:00+05:30,100.0,12010.35,2019-12-05 15:20:00+05:30,-4563.750000000027,771069.9999999999
2019,12,06,771069.9999999999,7710.699999999999,2.0,7500.0,12047.35,2019-12-06 09:15:00+05:30,100.0,11937.95,2019-12-06 13:53:00+05:30,-8204.999999999973,762864.9999999999
2019,12,09,762864.9999999999,7628.649999999999,2.0,7500.0,11949.5,2019-12-09 11:00:00+05:30,100.0,11939.95,2019-12-09 15:20:00+05:30,-607.5000000000273,762257.4999999999
2019,12,11,762257.4999999999,7622.574999999999,2.0,7500.0,11891.1,2019-12-11 09:43:00+05:30,100.0,11918.0,2019-12-11 15:20:00+05:30,2017.4999999999727,764274.9999999999
2019,12,12,764274.9999999999,7642.749999999999,2.0,7500.0,11944.3,2019-12-12 09:15:00+05:30,100.0,11977.15,2019-12-12 15:20:00+05:30,2576.2500000000273,766851.2499999999
2019,12,13,766851.2499999999,7668.512499999999,2.0,7500.0,12031.3,2019-12-13 09:15:00+05:30,100.0,12076.5,2019-12-13 15:20:00+05:30,3652.5000000000546,770503.7499999999
2019,12,16,770503.7499999999,7705.0374999999985,2.0,7500.0,12131.35,2019-12-16 09:15:00+05:30,100.0,12050.3,2019-12-16 15:20:00+05:30,-6003.750000000082,764499.9999999998
2019,12,17,764499.9999999998,7644.999999999998,2.0,7500.0,12093.6,2019-12-17 09:15:00+05:30,100.0,12166.85,2019-12-17 15:20:00+05:30,5531.25,770031.2499999998
2019,12,18,770031.2499999998,7700.312499999998,2.0,7500.0,12205.85,2019-12-18 12:35:00+05:30,100.0,12218.25,2019-12-18 15:20:00+05:30,975.0,771006.2499999998
2019,12,19,771006.2499999998,7710.062499999998,2.0,7500.0,12259.05,2019-12-19 12:34:00+05:30,100.0,12261.75,2019-12-19 15:20:00+05:30,450.0,771456.2499999998
2019,12,20,771456.2499999998,7714.562499999998,2.0,7500.0,12293.25,2019-12-20 09:21:00+05:30,100.0,12274.05,2019-12-20 15:20:00+05:30,-1391.2499999999454,770064.9999999998
2019,12,27,770064.9999999998,7700.649999999998,2.0,7500.0,12172.9,2019-12-27 09:15:00+05:30,100.0,12252.3,2019-12-27 15:20:00+05:30,6011.249999999973,776076.2499999998
2019,12,30,776076.2499999998,7760.762499999998,2.0,7500.0,12284.9,2019-12-30 09:30:00+05:30,100.0,12249.85,2019-12-30 15:20:00+05:30,-2456.25,773619.9999999998
2020,01,01,773619.9999999998,7736.199999999998,2.0,7500.0,12215.9,2020-01-01 09:15:00+05:30,100.0,12179.2,2020-01-01 15:20:00+05:30,-2576.2500000000273,771043.7499999998
2020,01,02,771043.7499999998,7710.437499999998,2.0,7500.0,12220.55,2020-01-02 09:20:00+05:30,100.0,12285.15,2020-01-02 15:20:00+05:30,4968.75,776012.4999999998
2020,01,07,776012.4999999998,7760.124999999998,2.0,7500.0,12079.1,2020-01-07 09:15:00+05:30,100.0,12061.3,2020-01-07 15:20:00+05:30,-1143.75,774868.7499999998
2020,01,09,774868.7499999998,7748.687499999998,2.0,7500.0,12153.15,2020-01-09 09:15:00+05:30,100.0,12213.05,2020-01-09 15:20:00+05:30,4713.750000000027,779582.4999999998
2020,01,10,779582.4999999998,7795.824999999998,2.0,7500.0,12271.0,2020-01-10 09:15:00+05:30,100.0,12254.85,2020-01-10 15:20:00+05:30,-1113.7500000000273,778468.7499999998
2020,01,13,778468.7499999998,7784.687499999998,2.0,7500.0,12296.7,2020-01-13 09:15:00+05:30,100.0,12329.15,2020-01-13 15:20:00+05:30,2471.249999999918,780939.9999999997
2020,01,16,780939.9999999997,7809.399999999997,2.0,7500.0,12372.7,2020-01-16 09:19:00+05:30,100.0,12352.15,2020-01-16 15:20:00+05:30,-1346.2500000000546,779593.7499999997
2020,01,17,779593.7499999997,7795.937499999996,2.0,7500.0,12385.25,2020-01-17 10:43:00+05:30,100.0,12349.35,2020-01-17 15:20:00+05:30,-2501.2500000000273,777092.4999999997
2020,01,20,777092.4999999997,7770.9249999999965,2.0,7500.0,12430.5,2020-01-20 09:15:00+05:30,100.0,12325.5,2020-01-20 09:50:00+05:30,-7875.0,769217.4999999997
2020,01,22,769217.4999999997,7692.1749999999965,2.0,7500.0,12218.35,2020-01-22 09:15:00+05:30,100.0,12112.5,2020-01-22 14:04:00+05:30,-7938.750000000026,761278.7499999997
2020,01,23,761278.7499999997,7612.787499999997,2.0,7500.0,12140.7,2020-01-23 09:23:00+05:30,100.0,12176.75,2020-01-23 15:20:00+05:30,2737.5,764016.2499999997
2020,01,24,764016.2499999997,7640.162499999997,2.0,7500.0,12216.2,2020-01-24 09:42:00+05:30,100.0,12247.45,2020-01-24 15:20:00+05:30,2377.499999999918,766393.7499999995
2020,01,28,766393.7499999995,7663.937499999995,2.0,7500.0,12148.1,2020-01-28 09:15:00+05:30,100.0,12045.6,2020-01-28 14:42:00+05:30,-7687.499999999999,758706.2499999995
2020,01,29,758706.2499999995,7587.062499999995,2.0,7500.0,12114.9,2020-01-29 09:15:00+05:30,100.0,12130.5,2020-01-29 15:20:00+05:30,1402.5000000000546,760108.7499999995
2020,01,31,760108.7499999995,7601.087499999995,2.0,7500.0,12100.4,2020-01-31 09:15:00+05:30,100.0,11996.55,2020-01-31 11:08:00+05:30,-7788.750000000026,752319.9999999995
2020,02,01,752319.9999999995,7523.199999999995,2.0,7500.0,12008.1,2020-02-01 10:55:00+05:30,100.0,11883.65,2020-02-01 12:53:00+05:30,-9333.750000000055,742986.2499999995
2020,02,03,742986.2499999995,7429.862499999996,1.0,3750.0,11683.05,2020-02-03 09:15:00+05:30,100.0,11702.55,2020-02-03 15:20:00+05:30,742.5000000000409,743728.7499999995
2020,02,04,743728.7499999995,7437.287499999996,1.0,3750.0,11786.25,2020-02-04 09:15:00+05:30,100.0,11975.25,2020-02-04 15:20:00+05:30,7108.124999999973,750836.8749999995
2020,02,05,750836.8749999995,7508.368749999995,2.0,7500.0,12018.6,2020-02-05 09:31:00+05:30,100.0,12084.0,2020-02-05 15:20:00+05:30,5103.749999999945,755940.6249999995
2020,02,06,755940.6249999995,7559.406249999995,2.0,7500.0,12144.45,2020-02-06 09:15:00+05:30,100.0,12135.4,2020-02-06 15:20:00+05:30,-371.25000000005457,755569.3749999995
2020,02,11,755569.3749999995,7555.693749999996,2.0,7500.0,12108.4,2020-02-11 09:15:00+05:30,100.0,12105.15,2020-02-11 15:20:00+05:30,-191.24999999994543,755378.1249999995
2020,02,12,755378.1249999995,7553.781249999995,2.0,7500.0,12151.0,2020-02-12 09:15:00+05:30,100.0,12198.9,2020-02-12 15:20:00+05:30,3615.0000000000546,758993.1249999995
2020,02,14,758993.1249999995,7589.931249999995,2.0,7500.0,12220.3,2020-02-14 09:15:00+05:30,100.0,12098.95,2020-02-14 10:55:00+05:30,-9101.24999999989,749891.8749999997
2020,02,17,749891.8749999997,7498.918749999997,1.0,3750.0,12152.3,2020-02-17 09:16:00+05:30,100.0,12051.55,2020-02-17 13:05:00+05:30,-3778.1250000000005,746113.7499999997
2020,02,19,746113.7499999997,7461.137499999997,1.0,3750.0,12090.6,2020-02-19 09:15:00+05:30,100.0,12124.9,2020-02-19 15:20:00+05:30,1335.0000000000136,747448.7499999997
2020,02,25,747448.7499999997,7474.4874999999965,1.0,3750.0,11877.5,2020-02-25 09:15:00+05:30,100.0,11797.55,2020-02-25 15:20:00+05:30,-2992.4999999999727,744456.2499999997
2020,03,02,744456.2499999997,7444.562499999996,1.0,3750.0,11387.35,2020-03-02 09:15:00+05:30,100.0,11279.85,2020-03-02 14:45:00+05:30,-4031.25,740424.9999999997
2020,03,03,740424.9999999997,7404.249999999996,1.0,3750.0,11217.55,2020-03-03 09:15:00+05:30,100.0,11316.15,2020-03-03 15:20:00+05:30,4066.8750000000277,744491.8749999997
2020,03,05,744491.8749999997,7444.918749999997,1.0,3750.0,11306.05,2020-03-05 09:15:00+05:30,100.0,11262.25,2020-03-05 15:20:00+05:30,-1576.8749999999727,742914.9999999997
2020,03,11,742914.9999999997,7429.149999999997,1.0,3750.0,10495.05,2020-03-11 09:22:00+05:30,100.0,10383.35,2020-03-11 10:20:00+05:30,-4188.749999999959,738726.2499999997
2020,03,11,738726.2499999997,7387.262499999997,1.0,3750.0,10485.15,2020-03-11 11:56:00+05:30,100.0,10448.6,2020-03-11 15:20:00+05:30,-1368.75,737357.4999999997
2020,03,13,737357.4999999997,7373.574999999997,1.0,3750.0,9694.1,2020-03-13 10:48:00+05:30,100.0,9568.45,2020-03-13 10:55:00+05:30,-4711.874999999986,732645.6249999997
2020,03,13,732645.6249999997,7326.4562499999965,1.0,3750.0,9658.9,2020-03-13 11:10:00+05:30,100.0,9541.05,2020-03-13 11:12:00+05:30,-4419.375000000014,728226.2499999997
2020,03,13,728226.2499999997,7282.262499999997,1.0,3750.0,9667.65,2020-03-13 12:07:00+05:30,100.0,9944.3,2020-03-13 15:20:00+05:30,11049.374999999985,739275.6249999997
2020,03,17,739275.6249999997,7392.756249999997,1.0,3750.0,9285.4,2020-03-17 09:15:00+05:30,100.0,9092.9,2020-03-17 09:16:00+05:30,-7218.75,732056.8749999997
2020,03,17,732056.8749999997,7320.568749999997,1.0,3750.0,9256.1,2020-03-17 09:33:00+05:30,100.0,9146.65,2020-03-17 14:27:00+05:30,-4104.375000000027,727952.4999999997
2020,03,17,727952.4999999997,7279.524999999997,1.0,3750.0,9232.2,2020-03-17 14:34:00+05:30,100.0,9118.05,2020-03-17 14:55:00+05:30,-4280.625000000055,723671.8749999997
2020,03,18,723671.8749999997,7236.718749999996,1.0,3750.0,9088.45,2020-03-18 09:15:00+05:30,100.0,8983.05,2020-03-18 09:21:00+05:30,-3952.500000000054,719719.3749999997
2020,03,18,719719.3749999997,7197.193749999997,1.0,3750.0,9022.9,2020-03-18 09:22:00+05:30,100.0,8916.5,2020-03-18 09:46:00+05:30,-3989.999999999986,715729.3749999997
2020,03,19,715729.3749999997,7157.293749999997,1.0,3750.0,8560.7,2020-03-19 14:12:00+05:30,100.0,8414.0,2020-03-19 14:28:00+05:30,-5501.250000000027,710228.1249999997
2020,03,20,710228.1249999997,7102.281249999996,1.0,3750.0,8307.4,2020-03-20 09:15:00+05:30,100.0,8201.7,2020-03-20 09:34:00+05:30,-3963.749999999959,706264.3749999997
2020,03,20,706264.3749999997,7062.6437499999965,1.0,3750.0,8293.65,2020-03-20 09:41:00+05:30,100.0,8755.05,2020-03-20 15:20:00+05:30,18748.12500000003,725012.4999999997
